2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell service call window 1 i32 8888 
2013-3-1 18:38:33: Result: Parcel(00000000 00000000   '........')
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:4408  tcp:8888 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 forward tcp:2408  tcp:1324 
2013-3-1 18:38:33: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>adb -s P893A21 shell am broadcast -a AgentServiceStart --ei port 1324 --ei width 960 --ei height 540 --ei delay 0 --ei bpp 2 
2013-3-1 18:38:34: Broadcasting: Intent { act=AgentServiceStart (has extras) }
2013-3-1 18:38:34: Broadcast completed: result=0
2013-3-1 18:38:34: C:\Documents and Settings\ZTE\Desktop\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1for challenger by zhaolei 0124\EasyTest2.0.4.1\WinOutPut\Utility\adb>pause
2013-3-1 18:38:34: Press any key to continue . . . 
2013-3-1 18:38:41: compile successfully, ready to run:
2013-3-1 18:38:41: ||| MESSAGE ||| BaseMo phone connecting.......
2013-3-1 19:19:30: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:19:31: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:19:33: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:19:42: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:19:42: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:19:47: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:19:49: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:19:53: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:19:55: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:19:55: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:19:57: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:19:59: ||| MESSAGE ||| ==== Count ==>72
2013-3-1 19:19:59: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:20:01: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:20:04: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:20:05: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:20:07: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:20:16: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:20:16: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:20:21: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:20:23: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:20:27: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:20:29: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:20:29: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:20:31: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:20:33: ||| MESSAGE ||| ==== Count ==>73
2013-3-1 19:20:33: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:20:36: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:20:39: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:20:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:20:41: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:20:50: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:20:50: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:20:55: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:20:57: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:21:01: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:21:03: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:21:03: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:21:05: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:21:07: ||| MESSAGE ||| ==== Count ==>74
2013-3-1 19:21:07: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:21:10: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:21:13: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:21:13: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:21:15: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:21:24: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:21:24: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:21:29: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:21:31: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:21:35: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:21:37: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:21:37: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:21:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:21:41: ||| MESSAGE ||| ==== Count ==>75
2013-3-1 19:21:41: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:21:44: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:21:47: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:21:47: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:21:49: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:21:58: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:21:58: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:22:03: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:22:05: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:22:09: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:22:11: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:22:11: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:22:13: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:22:15: ||| MESSAGE ||| ==== Count ==>76
2013-3-1 19:22:15: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:22:18: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:22:21: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:22:21: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:22:23: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:22:32: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:22:32: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:22:37: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:22:40: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:22:44: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:22:45: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:22:45: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:22:48: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:22:50: ||| MESSAGE ||| ==== Count ==>77
2013-3-1 19:22:50: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:22:52: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:22:55: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:22:55: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:22:57: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:23:06: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:23:06: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:23:11: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:23:14: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:23:18: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:23:19: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:23:20: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:23:22: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:23:24: ||| MESSAGE ||| ==== Count ==>78
2013-3-1 19:23:24: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:23:26: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:23:29: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:23:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:23:32: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:23:41: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:23:41: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:23:46: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:23:48: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:23:52: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:23:53: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:23:54: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:23:56: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:23:58: ||| MESSAGE ||| ==== Count ==>79
2013-3-1 19:23:58: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:24:00: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:24:03: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:24:04: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:24:06: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:24:15: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:24:15: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:24:20: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:24:22: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:24:26: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:24:27: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:24:28: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:24:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:24:32: ||| MESSAGE ||| ==== Count ==>80
2013-3-1 19:24:32: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:24:34: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:24:37: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:24:38: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:24:40: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:24:49: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:24:49: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:24:54: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:24:56: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:25:00: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost><RightMost>);
2013-3-1 19:25:02: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:03: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:25:04: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:04: ||| MESSAGE ||| navigate_to(Setting,Android);
2013-3-1 19:25:07: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:08: ||| MESSAGE ||| Tap_AndroidStr(networks);
2013-3-1 19:25:10: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:11: ||| MESSAGE ||| Tap_AndroidStr(Mode);
2013-3-1 19:25:13: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:14: ||| MESSAGE ||| Tap(215,475);
2013-3-1 19:25:14: ||| MESSAGE ||| Sleep(1000);
2013-3-1 19:25:15: ||| MESSAGE ||| CampToNetwork: LTE
2013-3-1 19:25:15: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost><RightMost>);
2013-3-1 19:25:17: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:25:18: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:25:19: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:25:20: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:25:22: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:25:24: ||| MESSAGE ||| ==== Count ==>81
2013-3-1 19:25:24: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:25:26: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:25:29: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:25:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:25:32: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:25:41: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:25:41: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:25:46: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:25:48: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:25:52: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:25:53: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:25:54: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:25:56: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:25:58: ||| MESSAGE ||| ==== Count ==>82
2013-3-1 19:25:58: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:26:00: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:26:03: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:26:04: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:26:06: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:26:15: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:26:15: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:26:20: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:26:22: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:26:26: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:26:28: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:26:28: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:26:30: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:26:32: ||| MESSAGE ||| ==== Count ==>83
2013-3-1 19:26:32: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:26:34: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:26:37: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:26:38: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:26:40: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:26:49: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:26:49: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:26:54: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:26:56: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:27:00: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:27:02: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:27:02: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:27:04: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:27:06: ||| MESSAGE ||| ==== Count ==>84
2013-3-1 19:27:06: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:27:09: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:27:12: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:27:12: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:27:14: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:27:23: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:27:23: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:27:28: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:27:31: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:27:35: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:27:36: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:27:36: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:27:39: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:27:41: ||| MESSAGE ||| ==== Count ==>85
2013-3-1 19:27:41: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:27:43: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:27:46: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:27:46: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:27:48: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:27:57: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:27:57: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:28:02: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:28:05: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:28:09: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:28:10: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:28:10: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:28:12: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:28:14: ||| MESSAGE ||| ==== Count ==>86
2013-3-1 19:28:14: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:28:17: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:28:20: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:28:20: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:28:22: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:28:31: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:28:31: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:28:36: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:28:38: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:28:42: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:28:44: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:28:44: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:28:46: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:28:48: ||| MESSAGE ||| ==== Count ==>87
2013-3-1 19:28:48: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:28:51: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:28:54: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:28:54: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:28:56: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:29:05: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:29:05: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:29:10: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:29:13: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:29:17: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:29:18: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:29:19: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:29:21: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:29:23: ||| MESSAGE ||| ==== Count ==>88
2013-3-1 19:29:23: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:29:25: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:29:28: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:29:29: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:29:31: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:29:40: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:29:40: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:29:45: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:29:47: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:29:51: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:29:52: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:29:53: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:29:55: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:29:57: ||| MESSAGE ||| ==== Count ==>89
2013-3-1 19:29:57: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:29:59: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:30:02: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:30:03: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:30:05: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:30:14: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:30:14: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:30:19: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:30:21: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:30:25: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:30:26: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:30:27: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:30:29: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:30:31: ||| MESSAGE ||| ==== Count ==>90
2013-3-1 19:30:31: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:30:33: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:30:36: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:30:37: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:30:39: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:30:48: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:30:48: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:30:53: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:30:55: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:30:59: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:31:00: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:31:01: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:31:03: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:31:05: ||| MESSAGE ||| ==== Count ==>91
2013-3-1 19:31:05: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:31:07: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:31:10: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:31:11: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:31:13: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:31:22: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:31:22: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:31:27: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:31:29: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:31:33: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:31:34: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:31:35: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:31:37: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:31:39: ||| MESSAGE ||| ==== Count ==>92
2013-3-1 19:31:39: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:31:41: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:31:44: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:31:45: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:31:47: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:31:56: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:31:56: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:32:01: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:32:03: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:32:07: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:32:08: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:32:09: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:32:11: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:32:13: ||| MESSAGE ||| ==== Count ==>93
2013-3-1 19:32:13: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:32:15: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:32:18: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:32:20: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:32:22: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:32:31: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:32:31: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:32:36: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:32:38: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:32:42: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:32:43: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:32:44: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:32:46: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:32:48: ||| MESSAGE ||| ==== Count ==>94
2013-3-1 19:32:48: ||| MESSAGE ||| Tap_AndroidStr(580-7887);
2013-3-1 19:32:50: ||| MESSAGE ||| Sleep(3000);
2013-3-1 19:32:53: ||| MESSAGE ||| press_keys(<Send>);
2013-3-1 19:32:54: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:32:56: ||| MESSAGE ||| wait_for_image(20130302134846.bmp,20);
2013-3-1 19:33:05: ||| MESSAGE ||| Make call :successful!
2013-3-1 19:33:05: ||| MESSAGE ||| Sleep(5000);
2013-3-1 19:33:10: ||| MESSAGE ||| Tap_AndroidStr(End);
2013-3-1 19:33:12: ||| MESSAGE ||| Sleep(4000);
2013-3-1 19:33:16: ||| MESSAGE ||| press_keys(<RightMost><RightMost><RightMost>);
2013-3-1 19:33:17: ||| MESSAGE ||| press_keys(<Home>);
2013-3-1 19:33:18: ||| MESSAGE ||| navigate_to(CallLog,Android);
2013-3-1 19:33:20: ||| MESSAGE ||| Sleep(2000);
2013-3-1 19:33:22: ||| MESSAGE ||| ==== Count ==>95
